year,genre,song_count,avg_words,avg_ttr,collab_count,avg_artists,genre_pct,collab_rate
2002,canadian pop,2,478.5,0.28449735449735447,0,1.0,1.7,0.0
2002,candy pop,1,284.0,0.2676056338028169,0,1.0,0.8,0.0
2002,colombian pop,2,345.5,0.37225723919415776,0,1.0,1.7,0.0
2002,conscious hip hop,1,355.0,0.5943661971830986,0,1.0,0.8,0.0
2002,contemporary country,8,355.75,0.41208538353030866,0,1.0,6.8,0.0
2002,crunk,2,758.0,0.33223114525139663,0,1.0,1.7,0.0
2002,dance pop,39,707.4102564102565,0.27375915538933804,0,1.0,33.1,0.0
2002,dancehall,1,521.0,0.2706333973128599,0,1.0,0.8,0.0
2002,detroit hip hop,3,830.0,0.3710946289832831,0,1.0,2.5,0.0
2002,east coast hip hop,3,742.3333333333334,0.2971038373408009,0,1.0,2.5,0.0
2002,eurodance,1,288.0,0.3229166666666667,0,1.0,0.8,0.0
